"Clase","Marca","Tipo","Subtipo","Cilindrada","Tracción","Transmisión","Combustible","Año Modelo","País Origen","Otras Características","Precio FOB USD"
"AUTOMOVIL","BMW","2 SERIES","230I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; PAQUETE: M SPORT; 2 PUERTAS; RWD","43110"
"AUTOMOVIL","BMW","2 SERIES","230I XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","39695"
"AUTOMOVIL","BMW","2 SERIES","230I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","42714"
"AUTOMOVIL","BMW","2 SERIES","230I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; PAQUETE: M SPORT; 2 PUERTAS; AWD","44675"
"AUTOMOVIL","BMW","2 SERIES","M240I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","48255"
"AUTOMOVIL","BMW","2 SERIES","M240I","3000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","52343"
"AUTOMOVIL","BMW","2 SERIES","M240I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","50381"
"AUTOMOVIL","BMW","2 SERIES","M240I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","53647"
"AUTOMOVIL","BMW","2 SERIES","228I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2024","ALEMANIA","TURBO; AWD","44550"
"AUTOMOVIL","BMW","2 SERIES","230I M SPORT","2000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","41029"
"AUTOMOVIL","BMW","2 SERIES","230I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","43045"
"AUTOMOVIL","BMW","2 SERIES","228 XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; AWD","39012"
"AUTOMOVIL","BMW","2 SERIES","228 XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; AWD","40826"
"AUTOMOVIL","BMW","2 SERIES","228 XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; PAQUETE: M SPORT PLUS; AWD","41786"
"AUTOMOVIL","BMW","2 SERIES","M235 XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; AWD","48266"
"AUTOMOVIL","BMW","2 SERIES","M235 XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; AWD","48693"
"AUTOMOVIL","BMW","2 SERIES","M235 XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; PAQUETE: M PERFORMANCE; AWD","51045"
"AUTOMOVIL","BMW","2 SERIES","M235 XDRIVE M PERFORMANCE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; AWD","48056"
"AUTOMOVIL","BMW","2 SERIES","228","2000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; PAQUETE: M SPORT PLUS; FWD","34290"
"AUTOMOVIL","BMW","2 SERIES","228","2000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; FWD","33513"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; RWD","58700"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","50700"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2025","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 5 PUERTAS; RWD","47566"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; HIBRIDO; 2 PUERTAS; RWD","47172"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; 2 PUERTAS; RWD","50635"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; RWD","48668"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; HIBRIDO; PAQUETE: M SPORT; 2 PUERTAS; RWD","49699"
"AUTOMOVIL","BMW","4 SERIES","430I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; PAQUETE: M SPORT; RWD","51442"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","60700"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","52700"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 5 PUERTAS; AWD","48203"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; HIBRIDO; 2 PUERTAS; AWD","52445"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; 2 PUERTAS; AWD","55797"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; AWD","50908"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; HIBRIDO; PAQUETE: M SPORT; 2 PUERTAS; AWD","53803"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; PAQUETE: M SPORT; 2 PUERTAS; AWD","58068"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; PAQUETE: M SPORT; AWD","51438"
"AUTOMOVIL","BMW","4 SERIES","M440I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; RWD","72250"
"AUTOMOVIL","BMW","4 SERIES","M440I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","64250"
"AUTOMOVIL","BMW","4 SERIES","M440I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 5 PUERTAS; RWD","60300"
"AUTOMOVIL","BMW","4 SERIES","M440I","3000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; HIBRIDO; 2 PUERTAS; RWD","63055"
"AUTOMOVIL","BMW","4 SERIES","M440I","3000","4X2","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; 2 PUERTAS; RWD","62866"
"AUTOMOVIL","BMW","4 SERIES","M440I","3000","4X2","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; RWD","57815"
"AUTOMOVIL","BMW","4 SERIES","M440I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","74250"
"AUTOMOVIL","BMW","4 SERIES","M440I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","66250"
"AUTOMOVIL","BMW","4 SERIES","M440I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 5 PUERTAS; AWD","60698"
"AUTOMOVIL","BMW","4 SERIES","M440I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; HIBRIDO; 2 PUERTAS; AWD","63918"
"AUTOMOVIL","BMW","4 SERIES","M440I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; 2 PUERTAS; AWD","67773"
"AUTOMOVIL","BMW","4 SERIES","M440I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; AWD","64169"
"AUTOMOVIL","BMW","4 SERIES","430I M SPORT","2000","4X2","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; RWD","61900"
"AUTOMOVIL","BMW","4 SERIES","430I M SPORT","2000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","54000"
"AUTOMOVIL","BMW","4 SERIES","430I M SPORT","2000","4X2","AT","GASOLINA","2025","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 5 PUERTAS; RWD","49965"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","63900"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","56000"
"AUTOMOVIL","BMW","4 SERIES","430I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2025","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 5 PUERTAS; AWD","51781"
"AUTOMOVIL","BMW","8 SERIES","M850I XDRIVE","4400","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","116000"
"AUTOMOVIL","BMW","8 SERIES","M850I XDRIVE","4400","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","106300"
"AUTOMOVIL","BMW","8 SERIES","M850I XDRIVE","4400","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; AWD","106300"
"AUTOMOVIL","BMW","8 SERIES","M850I XDRIVE","4400","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","105668"
"AUTOMOVIL","BMW","8 SERIES","M850I XDRIVE","4400","4X4","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","95796"
"AUTOMOVIL","BMW","8 SERIES","M850I XDRIVE","4400","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; 2 PUERTAS; AWD","99156"
"AUTOMOVIL","BMW","8 SERIES","840I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; RWD","100500"
"AUTOMOVIL","BMW","8 SERIES","840I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","90800"
"AUTOMOVIL","BMW","8 SERIES","840I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; RWD","90800"
"AUTOMOVIL","BMW","8 SERIES","840I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","103500"
"AUTOMOVIL","BMW","8 SERIES","840I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; AWD","93800"
"AUTOMOVIL","BMW","8 SERIES","840I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; AWD","93800"
"AUTOMOVIL","BMW","8 SERIES","ALPINA B8","4400","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; AWD","151500"
"AUTOMOVIL","BMW","I4","M50","0","4X4","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 83.9 KWH; CON CONECTOR; 5 PUERTAS; AWD","66083"
"AUTOMOVIL","BMW","I4","M50","0","4X4","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 83.9 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 5 PUERTAS; AWD","67548"
"AUTOMOVIL","BMW","I4","EDRIVE40","0","4X2","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 83.9 KWH; CON CONECTOR; 5 PUERTAS; RWD","55837"
"AUTOMOVIL","BMW","I4","EDRIVE40","0","4X2","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 83.9 KWH; CON CONECTOR; AROS DE 19 PULGADAS; 5 PUERTAS; RWD","56404"
"AUTOMOVIL","BMW","I4","EDRIVE40","0","4X2","AT","ELECTRICO","2026","ALEMANIA","HATCHBACK; POTENCIA: 335 HP; RWD","56945"
"AUTOMOVIL","BMW","I4","EDRIVE40","0","4X4","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 83.9 KWH; CON CONECTOR; 5 PUERTAS; AWD","60116"
"AUTOMOVIL","BMW","I4","EDRIVE40","0","4X4","AT","ELECTRICO","2026","ALEMANIA","HATCHBACK; POTENCIA: 335 HP; AWD","61291"
"AUTOMOVIL","BMW","I4","EDRIVE35","0","4X2","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 70.2 KWH; CON CONECTOR; 5 PUERTAS; RWD","51082"
"AUTOMOVIL","BMW","I4","EDRIVE35","0","4X2","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 70.2 KWH; CON CONECTOR; AROS DE 19 PULGADAS; 5 PUERTAS; RWD","51664"
"AUTOMOVIL","BMW","I4","XDRIVE40","0","4X4","AT","ELECTRICO","2025","ALEMANIA","HATCHBACK; BATERIA 83.9 KWH; CON CONECTOR; 5 PUERTAS; AWD","60944"
"AUTOMOVIL","BMW","I4","XDRIVE40","0","4X4","AT","ELECTRICO","2026","ALEMANIA","HATCHBACK; POTENCIA: 396 HP; AWD","61291"
"AUTOMOVIL","BMW","7 SERIES","740I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO, BATERIA: 48 VOLTS, RWD","96400"
"AUTOMOVIL","BMW","7 SERIES","740I","3000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; RWD","86677"
"AUTOMOVIL","BMW","7 SERIES","740I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO, BATERIA: 48 VOLTS, AWD","99400"
"AUTOMOVIL","BMW","7 SERIES","740I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; AWD","87342"
"AUTOMOVIL","BMW","7 SERIES","760I XDRIVE","4400","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO, BATERIA: 48 VOLTS, AWD","121300"
"AUTOMOVIL","BMW","7 SERIES","760I XDRIVE","4400","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; AWD","117656"
"AUTOMOVIL","BMW","7 SERIES","750E XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 22.1 KWH; 4 PUERTAS; AWD","103403"
"AUTOMOVIL","BMW","7 SERIES","750E XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO ENCHUFABLE; AWD","99300"
"AUTOMOVIL","BMW","3 SERIES","330I","2000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; RWD","43825"
"AUTOMOVIL","BMW","3 SERIES","330I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; RWD","41443"
"AUTOMOVIL","BMW","3 SERIES","330I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; PAQUETE: M SPORT; RWD","41443"
"AUTOMOVIL","BMW","3 SERIES","330I XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; AWD","45909"
"AUTOMOVIL","BMW","3 SERIES","330I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; AWD","44947"
"AUTOMOVIL","BMW","3 SERIES","330I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; PAQUETE: M SPORT; AWD","44947"
"AUTOMOVIL","BMW","3 SERIES","M340I","3000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; RWD","56410"
"AUTOMOVIL","BMW","3 SERIES","M340I","3000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; RWD","57681"
"AUTOMOVIL","BMW","3 SERIES","M340I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; AWD","58854"
"AUTOMOVIL","BMW","3 SERIES","M340I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; AWD","62103"
"AUTOMOVIL","BMW","3 SERIES","330I M SPORT","2000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; RWD","47838"
"AUTOMOVIL","BMW","3 SERIES","330I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; AWD","49656"
"AUTOMOVIL","BMW","5 SERIES","530I","2000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; RWD","56217"
"AUTOMOVIL","BMW","5 SERIES","530I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; RWD","55925"
"AUTOMOVIL","BMW","5 SERIES","530I","2000","4X2","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; PAQUETE: M SPORT; RWD","55230"
"AUTOMOVIL","BMW","5 SERIES","530I XDRIVE","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; RWD","58438"
"AUTOMOVIL","BMW","5 SERIES","530I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; AWD","59214"
"AUTOMOVIL","BMW","5 SERIES","530I XDRIVE","2000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; PAQUETE: M SPORT; AWD","60858"
"AUTOMOVIL","BMW","5 SERIES","540I XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; AWD","62401"
"AUTOMOVIL","BMW","5 SERIES","540I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; AWD","64688"
"AUTOMOVIL","BMW","5 SERIES","540I XDRIVE","3000","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO; PAQUETE: M SPORT; AWD","67675"
"AUTOMOVIL","BMW","5 SERIES","530I M SPORT","2000","4X2","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; RWD","59319"
"AUTOMOVIL","BMW","5 SERIES","530I XDRIVE M SPORT","2000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; AWD","61485"
"AUTOMOVIL","BMW","5 SERIES","540I XDRIVE M SPORT","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; AWD","64811"
"AUTOMOVIL","BMW","5 SERIES","550E XDRIVE","3000","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; HIBRIDO; BATERIA: 19.4 KWH; 4 PUERTAS; AWD","70010"
"AUTOMOVIL","BMW","I5","M60","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; 4 PUERTAS; RWD","73786"
"AUTOMOVIL","BMW","I5","M60","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 4 PUERTAS; RWD","78638"
"AUTOMOVIL","BMW","I5","M60","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; AROS DE 21 PULGADAS; 4 PUERTAS; RWD","75464"
"AUTOMOVIL","BMW","I5","EDRIVE40","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; 4 PUERTAS; RWD","64642"
"AUTOMOVIL","BMW","I5","EDRIVE40","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 4 PUERTAS; RWD","65520"
"AUTOMOVIL","BMW","I5","EDRIVE40","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; AROS DE 21 PULGADAS; 4 PUERTAS; RWD","69473"
"AUTOMOVIL","BMW","I5","EDRIVE40","0","4X2","AT","ELECTRICO","2026","ALEMANIA","SEDAN; POTENCIA: 335 HP; RWD","66369"
"AUTOMOVIL","BMW","I5","XDRIVE40","0","4X4","AT","ELECTRICO","2025","ALEMANIA","HIBRIDO, BATERIA: 84.3 KWH, 4 PUERTAS, AWD","70100"
"AUTOMOVIL","BMW","I5","XDRIVE40","0","4X4","AT","ELECTRICO","2025","ALEMANIA","HIBRIDO, BATERIA: 84.3 KWH, 4 PUERTAS, AWD, AROS: 20 PULGADAS","70900"
"AUTOMOVIL","BMW","I5","XDRIVE40","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; 4 PUERTAS; AWD","67601"
"AUTOMOVIL","BMW","I5","XDRIVE40","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 84.3 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 4 PUERTAS; AWD","68837"
"AUTOMOVIL","BMW","I5","XDRIVE40","0","4X4","AT","ELECTRICO","2026","ALEMANIA","SEDAN; POTENCIA: 389 HP; AWD","69189"
"AUTOMOVIL","BMW","I7","M70","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 4 PUERTAS; AWD","151683"
"AUTOMOVIL","BMW","I7","M70","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; AROS DE 21 PULGADAS; 4 PUERTAS; AWD","151683"
"AUTOMOVIL","BMW","I7","EDRIVE50","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; 4 PUERTAS; RWD","92374"
"AUTOMOVIL","BMW","I7","EDRIVE50","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 4 PUERTAS; RWD","94428"
"AUTOMOVIL","BMW","I7","EDRIVE50","0","4X2","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; AROS DE 21 PULGADAS; 4 PUERTAS; RWD","94428"
"AUTOMOVIL","BMW","I7","EDRIVE50","0","4X2","AT","ELECTRICO","2026","ALEMANIA","SEDAN; POTENCIA: 449 HP; RWD","104305"
"AUTOMOVIL","BMW","I7","XDRIVE60","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; 4 PUERTAS; AWD","108519"
"AUTOMOVIL","BMW","I7","XDRIVE60","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; AROS DE 20 PULGADAS; 4 PUERTAS; AWD","108223"
"AUTOMOVIL","BMW","I7","XDRIVE60","0","4X4","AT","ELECTRICO","2025","ALEMANIA","BATERIA 105.7 KWH; CON CONECTOR; AROS DE 21 PULGADAS; 4 PUERTAS; AWD","109433"
"AUTOMOVIL","BMW","I7","XDRIVE60","0","4X4","AT","ELECTRICO","2026","ALEMANIA","SEDAN; POTENCIA: 449 HP; AWD","122200"
"AUTOMOVIL","BMW","M-SERIES","M4","3000","4X2","MT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","79100"
"AUTOMOVIL","BMW","M-SERIES","M4","3000","4X2","MT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","78858"
"AUTOMOVIL","BMW","M-SERIES","M4","3000","4X2","MT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; PAQUETE: CARBON; 2 PUERTAS; RWD","84423"
"AUTOMOVIL","BMW","M-SERIES","M3","3000","4X2","MT","GASOLINA","2025","ALEMANIA","TURBO; 4 PUERTAS; RWD","73506"
"AUTOMOVIL","BMW","M-SERIES","M3","3000","4X2","MT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; RWD","77326"
"AUTOMOVIL","BMW","M-SERIES","M3","3000","4X2","MT","GASOLINA","2026","ALEMANIA","SEDAN, TURBO; PAQUETE: M DRIVERS; RWD","79630"
"AUTOMOVIL","BMW","M-SERIES","M2","3000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","62764"
"AUTOMOVIL","BMW","M-SERIES","M2","3000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","76702"
"AUTOMOVIL","BMW","M-SERIES","M2","3000","4X2","AT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; PAQUETE: CARBON; 2 PUERTAS; RWD","76796"
"AUTOMOVIL","BMW","M-SERIES","M2","3000","4X2","MT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","62624"
"AUTOMOVIL","BMW","M-SERIES","M2","3000","4X2","MT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; 2 PUERTAS; RWD","66884"
"AUTOMOVIL","BMW","M-SERIES","M2","3000","4X2","MT","GASOLINA","2026","ALEMANIA","COUPE; TURBO; PAQUETE: CARBON; 2 PUERTAS; RWD","67382"
"AUTOMOVIL","BMW","M-SERIES","M5","4400","4X4","AT","GASOLINA","2025","ALEMANIA","TURBO; BATERIA: 14.8 KWH; CON CONECTOR; 4 PUERTAS; AWD","110847"
"AUTOMOVIL","BMW","M-SERIES","M5","4400","4X4","AT","GASOLINA","2026","ALEMANIA","SEDAN; TURBO; HIBRIDO ENCHUFABLE; AWD","117731"
